source_row_uid,eligible_voters,actual_voters,scan_locality_code,source_locality_name,source_kalpi,evidence_method,final_report_pdf,final_report_page,planned_list_part,planned_list_page,ocr_variant_votes,ocr_confidence,evidence_note
K17:316,690,366,70,אשדוד,760,final_report_rapidocr,ashkelon.pdf,4,,,3,0.992148,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:317,595,306,70,אשדוד,770,final_report_rapidocr,ashkelon.pdf,4,,,3,0.999084,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:318,563,345,70,אשדוד,790,final_report_rapidocr,ashkelon.pdf,4,,,3,0.997714,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:319,449,183,70,אשדוד,800,final_report_rapidocr,ashkelon.pdf,4,,,3,0.99797,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:320,676,366,70,אשדוד,810,final_report_rapidocr,ashkelon.pdf,4,,,3,0.999255,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:321,538,269,70,אשדוד,820,final_report_rapidocr,ashkelon.pdf,4,,,3,0.999579,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:322,679,372,70,אשדוד,830,final_report_rapidocr,ashkelon.pdf,5,,,3,0.998496,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:323,729,408,70,אשדוד,840,final_report_rapidocr,ashkelon.pdf,5,,,3,0.997454,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:324,762,407,70,אשדוד,850,final_report_rapidocr,ashkelon.pdf,5,,,3,0.997224,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:325,716,314,70,אשדוד,860,final_report_rapidocr,ashkelon.pdf,5,,,3,0.995758,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:326,565,303,70,אשדוד,870,final_report_rapidocr,ashkelon.pdf,5,,,3,0.999203,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:327,687,336,70,אשדוד,880,final_report_rapidocr,ashkelon.pdf,5,,,3,0.999611,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:328,665,427,70,אשדוד,890,final_report_rapidocr,ashkelon.pdf,5,,,3,0.998674,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:329,466,274,70,אשדוד,900,final_report_rapidocr,ashkelon.pdf,5,,,3,0.995708,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:330,643,319,70,אשדוד,910,final_report_rapidocr,ashkelon.pdf,5,,,3,0.998145,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:331,670,383,70,אשדוד,920,final_report_rapidocr,ashkelon.pdf,5,,,3,0.997331,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:332,658,375,70,אשדוד,930,final_report_rapidocr,ashkelon.pdf,5,,,3,0.999155,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:333,572,278,70,אשדוד,940,final_report_rapidocr,ashkelon.pdf,5,,,3,0.998871,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:334,573,272,70,אשדוד,950,final_report_rapidocr,ashkelon.pdf,5,,,3,0.999074,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:335,642,319,70,אשדוד,960,final_report_rapidocr,ashkelon.pdf,5,,,3,0.994928,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:336,676,333,70,אשדוד,970,final_report_rapidocr,ashkelon.pdf,5,,,3,0.997791,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:337,720,485,70,אשדוד,980,final_report_rapidocr,ashkelon.pdf,5,,,3,0.999099,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:338,688,336,70,אשדוד,990,final_report_rapidocr,ashkelon.pdf,5,,,3,0.998144,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:339,671,373,70,אשדוד,1000,final_report_rapidocr,ashkelon.pdf,5,,,3,0.996718,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:340,694,391,70,אשדוד,1010,final_report_rapidocr,ashkelon.pdf,5,,,3,0.997183,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:341,642,345,70,אשדוד,1020,final_report_rapidocr,ashkelon.pdf,5,,,3,0.997404,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:342,623,380,70,אשדוד,1030,final_report_rapidocr,ashkelon.pdf,5,,,3,0.994004,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:343,673,408,70,אשדוד,1040,final_report_rapidocr,ashkelon.pdf,5,,,3,0.998916,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:344,718,359,70,אשדוד,1050,final_report_rapidocr,ashkelon.pdf,5,,,3,0.999168,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:345,560,345,70,אשדוד,1060,final_report_rapidocr,ashkelon.pdf,5,,,3,0.997731,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:346,592,327,70,אשדוד,1070,final_report_rapidocr,ashkelon.pdf,5,,,3,0.997814,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:347,781,516,70,אשדוד,1080,final_report_rapidocr,ashkelon.pdf,5,,,3,0.995288,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:348,646,353,70,אשדוד,1090,final_report_direct_text_recovery,ashkelon.pdf,5,,,,,Unused final-report line matched uniquely by ballot and/or exact voters-valid-invalid totals.
K17:349,661,309,70,אשדוד,1100,final_report_rapidocr,ashkelon.pdf,5,,,3,0.996168,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:350,719,412,70,אשדוד,1110,final_report_rapidocr,ashkelon.pdf,5,,,3,0.999221,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:351,660,358,70,אשדוד,1120,final_report_rapidocr,ashkelon.pdf,5,,,3,0.994779,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:352,570,392,70,אשדוד,1130,final_report_rapidocr,ashkelon.pdf,5,,,3,0.997322,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:353,734,398,70,אשדוד,1140,final_report_rapidocr,ashkelon.pdf,5,,,3,0.996902,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:354,601,484,70,אשדוד,1150,final_report_rapidocr,ashkelon.pdf,5,,,3,0.993627,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:355,551,344,70,אשדוד,1160,final_report_rapidocr,ashkelon.pdf,5,,,3,0.997396,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:356,646,412,70,אשדוד,1170,final_report_rapidocr,ashkelon.pdf,5,,,3,0.996877,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:357,699,396,70,אשדוד,1180,final_report_rapidocr,ashkelon.pdf,5,,,3,0.998768,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:358,493,302,70,אשדוד,1190,final_report_rapidocr,ashkelon.pdf,5,,,3,0.998182,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:359,795,444,70,אשדוד,1200,final_report_rapidocr,ashkelon.pdf,5,,,3,0.998076,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:360,606,417,70,אשדוד,1210,final_report_rapidocr,ashkelon.pdf,5,,,3,0.984963,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:361,563,373,70,אשדוד,1220,final_report_rapidocr,ashkelon.pdf,5,,,3,0.998377,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:362,738,464,70,אשדוד,1230,final_report_rapidocr,ashkelon.pdf,5,,,3,0.998172,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:363,677,407,70,אשדוד,1240,final_report_rapidocr,ashkelon.pdf,5,,,3,0.999167,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:364,597,343,70,אשדוד,1250,final_report_rapidocr,ashkelon.pdf,5,,,3,0.996015,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:365,740,437,70,אשדוד,1260,final_report_rapidocr,ashkelon.pdf,5,,,3,0.997835,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:366,661,434,70,אשדוד,1270,final_report_rapidocr,ashkelon.pdf,5,,,2,0.996935,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:367,516,318,70,אשדוד,1280,final_report_rapidocr,ashkelon.pdf,5,,,3,0.999628,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:368,668,473,70,אשדוד,1290,final_report_rapidocr,ashkelon.pdf,5,,,2,0.998606,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:369,468,324,70,אשדוד,1300,final_report_rapidocr,ashkelon.pdf,5,,,3,0.997258,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:370,731,469,70,אשדוד,1310,final_report_rapidocr,ashkelon.pdf,6,,,3,0.9975,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:371,706,466,70,אשדוד,1320,final_report_rapidocr,ashkelon.pdf,6,,,3,0.997551,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:372,629,369,70,אשדוד,1330,final_report_rapidocr,ashkelon.pdf,6,,,3,0.993732,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:373,585,362,70,אשדוד,1340,final_report_rapidocr,ashkelon.pdf,6,,,3,0.999899,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:374,606,359,70,אשדוד,1350,final_report_rapidocr,ashkelon.pdf,6,,,3,0.991718,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:375,727,451,70,אשדוד,1360,final_report_rapidocr,ashkelon.pdf,6,,,3,0.999232,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:376,579,358,70,אשדוד,1370,final_report_rapidocr,ashkelon.pdf,6,,,3,0.999633,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:377,604,360,70,אשדוד,1380,final_report_rapidocr,ashkelon.pdf,6,,,3,0.997528,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:378,604,351,70,אשדוד,1390,final_report_rapidocr,ashkelon.pdf,6,,,3,0.994908,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:379,669,407,70,אשדוד,1400,final_report_rapidocr,ashkelon.pdf,6,,,3,0.996052,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:380,635,581,70,אשדוד,1410,final_report_rapidocr,ashkelon.pdf,6,,,3,0.999549,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:381,490,317,70,אשדוד,1420,final_report_rapidocr,ashkelon.pdf,6,,,3,0.99874,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:382,633,405,70,אשדוד,1430,final_report_rapidocr,ashkelon.pdf,6,,,3,0.997126,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:383,731,435,70,אשדוד,1440,final_report_rapidocr,ashkelon.pdf,6,,,3,0.998773,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:384,591,406,70,אשדוד,1450,final_report_rapidocr,ashkelon.pdf,6,,,3,0.997771,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:385,577,276,70,אשדוד,1460,final_report_rapidocr,ashkelon.pdf,6,,,3,0.997957,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:386,755,434,70,אשדוד,1470,final_report_rapidocr,ashkelon.pdf,6,,,3,0.99863,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:387,707,454,70,אשדוד,1480,final_report_rapidocr,ashkelon.pdf,6,,,3,0.997775,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:388,684,458,70,אשדוד,1490,final_report_rapidocr,ashkelon.pdf,6,,,3,0.998236,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:389,716,419,70,אשדוד,1500,final_report_rapidocr,ashkelon.pdf,6,,,3,0.992,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:390,517,322,70,אשדוד,1510,final_report_rapidocr,ashkelon.pdf,6,,,3,0.999637,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
