election,election_number,source_column,ballot_letter,total_votes,list_name_he,name_source,display_name_he,display_name_en,wikipedia_he_url,wikipedia_en_url,wikipedia_match_status,official_source_url,wikipedia_source_url,notes
K20,20,יז,יז,223,מנהיגות חברתית,official_results,מנהיגות חברתית (מפלגה),,https://he.wikipedia.org/wiki/%D7%9E%D7%A0%D7%94%D7%99%D7%92%D7%95%D7%AA_%D7%97%D7%91%D7%A8%D7%AA%D7%99%D7%AA_(%D7%9E%D7%A4%D7%9C%D7%92%D7%94),,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset20-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A2%D7%A9%D7%A8%D7%99%D7%9D,
K20,20,יך,יך,0,מגינים על ילדינו,official_results,מגינים על ילדינו,,,,no_wikipedia_table_row,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset20-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A2%D7%A9%D7%A8%D7%99%D7%9D,
K20,20,יץ,יץ,1385,אלאמל ללתג'ייר - התקווה לשינוי,official_results,אלאמל ללתג'ייר - התקווה לשינוי,,,,no_standalone_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset20-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A2%D7%A9%D7%A8%D7%99%D7%9D,
K20,20,כ,כ,315360,כולנו בראשות משה כחלון,official_results,כולנו,Kulanu,https://he.wikipedia.org/wiki/%D7%9B%D7%95%D7%9C%D7%A0%D7%95,https://en.wikipedia.org/wiki/Kulanu,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset20-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A2%D7%A9%D7%A8%D7%99%D7%9D,
K20,20,ל,ל,214906,ישראל ביתנו בראשות אביגדור ליברמן,official_results,ישראל ביתנו,Yisrael Beiteinu,https://he.wikipedia.org/wiki/%D7%99%D7%A9%D7%A8%D7%90%D7%9C_%D7%91%D7%99%D7%AA%D7%A0%D7%95,https://en.wikipedia.org/wiki/Yisrael_Beiteinu,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset20-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A2%D7%A9%D7%A8%D7%99%D7%9D,
K20,20,מחל,מחל,985408,הליכוד בהנהגת בנימין נתניהו לראשות הממשלה,official_results,הליכוד,Likud,https://he.wikipedia.org/wiki/%D7%94%D7%9C%D7%99%D7%9B%D7%95%D7%93,https://en.wikipedia.org/wiki/Likud,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset20-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A2%D7%A9%D7%A8%D7%99%D7%9D,
K20,20,מרצ,מרצ,165529,השמאל של ישראל,official_results,מרצ,Meretz,https://he.wikipedia.org/wiki/%D7%9E%D7%A8%D7%A6,https://en.wikipedia.org/wiki/Meretz,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset20-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A2%D7%A9%D7%A8%D7%99%D7%9D,
K20,20,נז,נז,1802,ובזכותן - חרדיות עושות שינוי,official_results,ובזכותן - חרדיות עושות שינוי,,,,no_standalone_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset20-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A2%D7%A9%D7%A8%D7%99%D7%9D,
K20,20,ני,ני,502,מפלגת אור,wikipedia_election_results,מפלגת אור,,,,no_standalone_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset20-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A2%D7%A9%D7%A8%D7%99%D7%9D,
K20,20,נץ,נץ,823,"פרח - שפע ברכה, חיים ושלום - נץ המהפך בחינוך, דיור ושלום אמת",official_results,"פרח - שפע ברכה, חיים ושלום - נץ המהפך בחינוך, דיור ושלום אמת",,,,no_standalone_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset20-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A2%D7%A9%D7%A8%D7%99%D7%9D,
K20,20,ע,ע,4301,הרשימה הערבית,official_results,הרשימה הערבית,,,,no_standalone_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset20-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A2%D7%A9%D7%A8%D7%99%D7%9D,
K20,20,פה,פה,371602,יש עתיד בראשות יאיר לפיד,official_results,יש עתיד,Yesh Atid,https://he.wikipedia.org/wiki/%D7%99%D7%A9_%D7%A2%D7%AA%D7%99%D7%93,https://en.wikipedia.org/wiki/Yesh_Atid,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset20-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A2%D7%A9%D7%A8%D7%99%D7%9D,
K20,20,ף,ף,895,הפיראטים - הפתק הלבן,official_results,הפיראטים (מפלגה ישראלית),Pirate Party of Israel,https://he.wikipedia.org/wiki/%D7%94%D7%A4%D7%99%D7%A8%D7%90%D7%98%D7%99%D7%9D_(%D7%9E%D7%A4%D7%9C%D7%92%D7%94_%D7%99%D7%A9%D7%A8%D7%90%D7%9C%D7%99%D7%AA),https://en.wikipedia.org/wiki/Pirate_Party_of_Israel,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset20-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A2%D7%A9%D7%A8%D7%99%D7%9D,
K20,20,ףץ,ףץ,2493,כולנו חברים נ נח,official_results,כולנו חברים נ נח,,,,no_standalone_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset20-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A2%D7%A9%D7%A8%D7%99%D7%9D,
K20,20,קנ,קנ,47180,עלה ירוק - גאה בבחירה שלי,official_results,מפלגת עלה ירוק,Ale Yarok,https://he.wikipedia.org/wiki/%D7%9E%D7%A4%D7%9C%D7%92%D7%AA_%D7%A2%D7%9C%D7%94_%D7%99%D7%A8%D7%95%D7%A7,https://en.wikipedia.org/wiki/Ale_Yarok,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset20-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A2%D7%A9%D7%A8%D7%99%D7%9D,
K20,20,קץ,קץ,125158,יחד - העם איתנו בראשות אלי ישי,official_results,יחד (אלי ישי),Yachad (political party),https://he.wikipedia.org/wiki/%D7%99%D7%97%D7%93_(%D7%90%D7%9C%D7%99_%D7%99%D7%A9%D7%99),https://en.wikipedia.org/wiki/Yachad_(political_party),list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset20-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A2%D7%A9%D7%A8%D7%99%D7%9D,
K20,20,רק,רק,2992,הירוקים,official_results,מפלגת הירוקים (ישראל),The Greens (Israel),https://he.wikipedia.org/wiki/%D7%9E%D7%A4%D7%9C%D7%92%D7%AA_%D7%94%D7%99%D7%A8%D7%95%D7%A7%D7%99%D7%9D_(%D7%99%D7%A9%D7%A8%D7%90%D7%9C),https://en.wikipedia.org/wiki/The_Greens_(Israel),list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset20-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A2%D7%A9%D7%A8%D7%99%D7%9D,
K20,20,שס,שס,241613,"התאחדות הספרדים שומרי תורה תנועתו של מרן הרב עובדיה יוסף זצ""ל",official_results,"התאחדות הספרדים שומרי תורה תנועתו של מרן הרב עובדיה יוסף זצ""ל",,,,no_standalone_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset20-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A2%D7%A9%D7%A8%D7%99%D7%9D,
K19,19,אמת,אמת,432118,העבודה בראשות שלי יחימוביץ',official_results,מפלגת העבודה הישראלית,Israeli Labor Party,https://he.wikipedia.org/wiki/%D7%9E%D7%A4%D7%9C%D7%92%D7%AA_%D7%94%D7%A2%D7%91%D7%95%D7%93%D7%94_%D7%94%D7%99%D7%A9%D7%A8%D7%90%D7%9C%D7%99%D7%AA,https://en.wikipedia.org/wiki/Israeli_Labor_Party,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset19-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%AA%D7%A9%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K19,19,ג,ג,195892,"יהדות התורה והשבת, אגודת ישראל - דגל התורה",official_results,יהדות התורה,United Torah Judaism,https://he.wikipedia.org/wiki/%D7%99%D7%94%D7%93%D7%95%D7%AA_%D7%94%D7%AA%D7%95%D7%A8%D7%94,https://en.wikipedia.org/wiki/United_Torah_Judaism,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset19-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%AA%D7%A9%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K19,19,ד,ד,97030,"בל""ד - אלתג'מוע אלווטני אלדימוקרטי",wikipedia_election_results,ברית לאומית דמוקרטית,Balad (political party),https://he.wikipedia.org/wiki/%D7%91%D7%A8%D7%99%D7%AA_%D7%9C%D7%90%D7%95%D7%9E%D7%99%D7%AA_%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%AA,https://en.wikipedia.org/wiki/Balad_(political_party),list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset19-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%AA%D7%A9%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K19,19,הי,הי,461,מורשת אבות,official_results,מנהיגות חברתית (מפלגה),,https://he.wikipedia.org/wiki/%D7%9E%D7%A0%D7%94%D7%99%D7%92%D7%95%D7%AA_%D7%97%D7%91%D7%A8%D7%AA%D7%99%D7%AA_(%D7%9E%D7%A4%D7%9C%D7%92%D7%94),,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset19-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%AA%D7%A9%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K19,19,הפ,הפ,3640,חיים בכבוד,official_results,חיים בכבוד,,,,no_standalone_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset19-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%AA%D7%A9%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K19,19,הק,הק,649,אלאמל לתג'ייר - התקווה לשינוי,official_results,אלאמל לתג'ייר - התקווה לשינוי,,,,no_standalone_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset19-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%AA%D7%A9%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K19,19,ו,ו,113439,"חד""ש - חזית דמוקרטית לשלום ושוויון (המפלגה הקומוניסטית הישראלית - תראבוט וחוגי ציבור ערבים ויהודים)",official_results,החזית הדמוקרטית לשלום ולשוויון,Hadash,https://he.wikipedia.org/wiki/%D7%94%D7%97%D7%96%D7%99%D7%AA_%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%AA_%D7%9C%D7%A9%D7%9C%D7%95%D7%9D_%D7%95%D7%9C%D7%A9%D7%95%D7%95%D7%99%D7%95%D7%9F,https://en.wikipedia.org/wiki/Hadash,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset19-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%AA%D7%A9%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K19,19,ז,ז,28080,ארץ חדשה - להפלת שלטון ההון בראשות אלדד יניב ורני בלייר,official_results,ארץ חדשה - להפלת שלטון ההון בראשות אלדד יניב ורני בלייר,,,,no_standalone_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset19-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%AA%D7%A9%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K19,19,זה,זה,0,עתיד אחד – נלחמים בסם החדש,official_candidate_list,עתיד אחד – נלחמים בסם החדש,,,,no_wikipedia_table_row,https://www.gov.il/BlobFolder/guide/election-committee-history/he/history_election-dates_knesset19-cand.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%AA%D7%A9%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K19,19,זך,זך,5975,דור בוני הארץ בראשות אפרים לפיד,official_results,דור בוני הארץ בראשות אפרים לפיד,,,,no_standalone_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset19-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%AA%D7%A9%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K19,19,טב,טב,345985,"הבית היהודי בראשות נפתלי בנט - מיסודם של האיחוד הלאומי, מפד""ל החדשה",official_results,הבית היהודי,The Jewish Home,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%99%D7%AA_%D7%94%D7%99%D7%94%D7%95%D7%93%D7%99,https://en.wikipedia.org/wiki/The_Jewish_Home,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset19-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%AA%D7%A9%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K19,19,יק,יק,18939,הישראלים,official_results,הישראלים,,,,no_standalone_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset19-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%AA%D7%A9%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K19,19,כן,כן,78974,קדימה בראשות שאול מופז,official_results,קדימה (מפלגה),Kadima,https://he.wikipedia.org/wiki/%D7%A7%D7%93%D7%99%D7%9E%D7%94_(%D7%9E%D7%A4%D7%9C%D7%92%D7%94),https://en.wikipedia.org/wiki/Kadima,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset19-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%AA%D7%A9%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K19,19,מחל,מחל,885163,הליכוד - ישראל ביתנו בהנהגת בנימין נתניהו לראשות הממשלה,official_results,הליכוד - ישראל ביתנו,Likud Yisrael Beiteinu,https://he.wikipedia.org/wiki/%D7%94%D7%9C%D7%99%D7%9B%D7%95%D7%93_-_%D7%99%D7%A9%D7%A8%D7%90%D7%9C_%D7%91%D7%99%D7%AA%D7%A0%D7%95,https://en.wikipedia.org/wiki/Likud_Yisrael_Beiteinu,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset19-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%AA%D7%A9%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K19,19,מרץ,מרצ,172403,מרצ - השמאל של ישראל,official_results,מרצ,Meretz,https://he.wikipedia.org/wiki/%D7%9E%D7%A8%D7%A6,https://en.wikipedia.org/wiki/Meretz,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset19-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%AA%D7%A9%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,Source result column מרץ normalized to official ballot code מרצ.
K19,19,נ,נ,761,ברית עולם לגאולת ישראל בראשות עופר ליפשיץ,official_results,ברית עולם,Brit Olam,https://he.wikipedia.org/wiki/%D7%91%D7%A8%D7%99%D7%AA_%D7%A2%D7%95%D7%9C%D7%9D,https://en.wikipedia.org/wiki/Brit_Olam,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset19-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%AA%D7%A9%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K19,19,ני,ני,1027,מפלגת אור בראשות ירון ידען,wikipedia_election_results,מפלגת אור בראשות ירון ידען,,,,no_standalone_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset19-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%AA%D7%A9%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K19,19,נץ,נץ,66775,עוצמה לישראל בראשות אריה אלדד ומיכאל בן–ארי,official_results,עוצמה לישראל,,https://he.wikipedia.org/wiki/%D7%A2%D7%95%D7%A6%D7%9E%D7%94_%D7%9C%D7%99%D7%A9%D7%A8%D7%90%D7%9C,,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset19-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%AA%D7%A9%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K19,19,נק,נק,1352,מתקדמת ליברלית דמוקרטית,official_results,מתקדמת (מפלגה),Leader (political party),https://he.wikipedia.org/wiki/%D7%9E%D7%AA%D7%A7%D7%93%D7%9E%D7%AA_(%D7%9E%D7%A4%D7%9C%D7%92%D7%94),https://en.wikipedia.org/wiki/Leader_(political_party),list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset19-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%AA%D7%A9%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K19,19,עם,עם,138450,הרשימה הערבית המאוחדת - התנועה הערבית להתחדשות - המפלגה הערבית הדמוקרטית,official_results,"רע""מ-תע""ל",,https://he.wikipedia.org/wiki/%D7%A8%D7%A2%22%D7%9E-%D7%AA%D7%A2%22%D7%9C,,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset19-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%AA%D7%A9%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K19,19,פ,פ,2076,הפיראטים,official_results,הפיראטים (מפלגה ישראלית),Pirate Party of Israel,https://he.wikipedia.org/wiki/%D7%94%D7%A4%D7%99%D7%A8%D7%90%D7%98%D7%99%D7%9D_(%D7%9E%D7%A4%D7%9C%D7%92%D7%94_%D7%99%D7%A9%D7%A8%D7%90%D7%9C%D7%99%D7%AA),https://en.wikipedia.org/wiki/Pirate_Party_of_Israel,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset19-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%AA%D7%A9%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K19,19,פה,פה,543458,יש עתיד בראשות יאיר לפיד,official_results,יש עתיד,Yesh Atid,https://he.wikipedia.org/wiki/%D7%99%D7%A9_%D7%A2%D7%AA%D7%99%D7%93,https://en.wikipedia.org/wiki/Yesh_Atid,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset19-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%AA%D7%A9%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K19,19,פז,פז,28049,כח להשפיע בהכוונת רבי אמנון יצחק,official_results,כח להשפיע בהכוונת רבי אמנון יצחק,,,,no_standalone_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset19-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%AA%D7%A9%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K19,19,פי,פי,1972,מפלגת כלכלה בראשות יוליה שמאלוב ברקוביץ,official_results,מפלגת כלכלה בראשות יוליה שמאלוב ברקוביץ,,,,no_standalone_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset19-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%AA%D7%A9%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K19,19,פך,פך,0,נצח,official_candidate_list,בני תורה (מפלגה),Bnei Torah,https://he.wikipedia.org/wiki/%D7%91%D7%A0%D7%99_%D7%AA%D7%95%D7%A8%D7%94_(%D7%9E%D7%A4%D7%9C%D7%92%D7%94),https://en.wikipedia.org/wiki/Bnei_Torah,zero_vote_article_match,https://www.gov.il/BlobFolder/guide/election-committee-history/he/history_election-dates_knesset19-cand.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%AA%D7%A9%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K19,19,פנ,פנ,2899,אחים אנחנו,official_results,אחים אנחנו,,,,no_standalone_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset19-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%AA%D7%A9%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K19,19,פץ,פץ,2176,כולנו חברים - נ נח,official_results,כולנו חברים - נ נח,,,,no_standalone_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset19-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%AA%D7%A9%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K19,19,ץ,ץ,45690,עם שלם - בראשות הרב חיים אמסלם,official_results,עם שלם,Am Shalem,https://he.wikipedia.org/wiki/%D7%A2%D7%9D_%D7%A9%D7%9C%D7%9D,https://en.wikipedia.org/wiki/Am_Shalem,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset19-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%AA%D7%A9%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
