stat_area_id,stat_area_vintage,locality_code,locality_name_he,stat_area_number,elections_using_vintage,assigned_elections_count,assigned_elections,unassigned_elections_count,unassigned_elections,official_area_electorate_gap_elections,followup_elections,persistence_status,never_assigned_in_supported_elections,population_proxy,age_20_plus_population_proxy,population_reference_year,population_proxy_source
stat1995:1273001,1995,1273,מכבים-רעות,1,1,0,,1,K17,,,never_assigned_without_positive_population_proxy,True,0,0,,
stat1995:1274001,1995,1274,גן נר,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:1275001,1995,1275,אבטליון,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:1276001,1995,1276,"נח""ל אשבל",1,1,0,,1,K17,,,never_assigned_without_positive_population_proxy,True,0,0,,
stat1995:1279001,1995,1279,נווה חריף,1,1,0,,1,K17,,,never_assigned_without_positive_population_proxy,True,0,0,,
stat1995:1280001,1995,1280,ניצני סיני,1,1,0,,1,K17,,,never_assigned_without_positive_population_proxy,True,0,0,,
stat1995:128001,1995,128,גת רימון,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:1282001,1995,1282,מירב,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:1283001,1995,1283,תל תאומים,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:1284001,1995,1284,נופית,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:1285001,1995,1285,כרכום,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:1286001,1995,1286,שגב-שלום,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:1288001,1995,1288,גבעת אלה,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:1290001,1995,1290,זמר,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:1292001,1995,1292,ג'דיידה-מכר,1,1,0,,1,K17,,K17,never_assigned_without_positive_population_proxy,True,0,0,,
stat1995:1292002,1995,1292,ג'דיידה-מכר,2,1,0,,1,K17,,K17,never_assigned_without_positive_population_proxy,True,0,0,,
stat1995:1292003,1995,1292,ג'דיידה-מכר,3,1,0,,1,K17,,K17,never_assigned_without_positive_population_proxy,True,0,0,,
stat1995:1292004,1995,1292,ג'דיידה-מכר,4,1,0,,1,K17,,K17,never_assigned_without_positive_population_proxy,True,0,0,,
stat1995:1293001,1995,1293,גבעת אבני,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:1294001,1995,1294,אור הגנוז,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:1295001,1995,1295,יאנוח-ג'ת,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:1296001,1995,1296,כסרא-סמיע,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:1297001,1995,1297,כפר חנניה,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:130001,1995,130,משמר העמק,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:13001,1995,13,חצבה,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:1303001,1995,1303,חורה,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:1304001,1995,1304,שוהם,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:1306001,1995,1306,צור יגאל,1,1,0,,1,K17,,,never_assigned_without_positive_population_proxy,True,0,0,,
stat1995:1308001,1995,1308,צורן,1,1,0,,1,K17,,,never_assigned_without_positive_population_proxy,True,0,0,,
stat1995:1309001,1995,1309,אלעד,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:1310001,1995,1310,לפיד,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:1313001,1995,1313,פוריה עילית,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:1316001,1995,1316,אל-עריאן,1,1,0,,1,K17,,,never_assigned_without_positive_population_proxy,True,0,0,,
stat1995:132001,1995,132,כפר ברוך,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:133001,1995,133,גבת,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:134001,1995,134,יפעת,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:135001,1995,135,רמת דוד,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:139001,1995,139,עין שמר,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:140001,1995,140,כפר יהושע,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:141001,1995,141,ברק,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:142001,1995,142,שדה יעקב,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:143001,1995,143,בית זרע,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:144001,1995,144,גן שלמה,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:145001,1995,145,גדיש,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:146001,1995,146,דבורה,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:147001,1995,147,גבעת ברנר,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:15001,1995,15,נועם,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:154001,1995,154,תל מונד,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:155001,1995,155,באר טוביה,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:156001,1995,156,עיינות,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:157001,1995,157,עין ורד,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:158001,1995,158,נען,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:159001,1995,159,בית חנן,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:160001,1995,160,חולדה,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:16001,1995,16,בית ניר,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:162001,1995,162,חרות,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:163001,1995,163,תימורים,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:164001,1995,164,מלאה,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:165001,1995,165,ניר יפה,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:166001,1995,166,גן יבנה,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:167001,1995,167,עין החורש,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:168001,1995,168,כפר יונה,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:170001,1995,170,כפר יעבץ,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:171001,1995,171,פרדסיה,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:1722001,1995,1722,,1,1,0,,1,K17,,,never_assigned_without_positive_population_proxy,True,0,0,,
stat1995:173001,1995,173,(גבעת חיים (מאוחד,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:174001,1995,174,נטעים,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:175001,1995,175,אביחיל,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:176001,1995,176,אפיקים,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:177001,1995,177,"כפר ביל""ו",1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:178001,1995,178,רמת יוחנן,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:180001,1995,180,"כפר אז""ר",1,1,0,,1,K17,,,never_assigned_without_positive_population_proxy,True,0,0,,
stat1995:18001,1995,18,שדה משה,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:182001,1995,182,אבן יהודה,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:183001,1995,183,ירקונה,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:184001,1995,184,רמת הכובש,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:186001,1995,186,נעורים,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:187001,1995,187,כפר הס,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:188001,1995,188,(אשדות יעקב (מאוחד,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:189001,1995,189,כפר פינס,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:190001,1995,190,כפר ויתקין,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:191001,1995,191,הדר עם,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:192001,1995,192,כפר החורש,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:193001,1995,193,כפר חיים,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:194001,1995,194,משמר השרון,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:195001,1995,195,קדימה,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:196001,1995,196,גיבתון,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:197001,1995,197,מעברות,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:198001,1995,198,צופית,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:199001,1995,199,(אשדות יעקב (איחוד,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:200001,1995,200,בית ינאי,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2002001,1995,2002,תנובות,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2003001,1995,2003,תלמי אלעזר,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2006001,1995,2006,כנות,1,1,0,,1,K17,,,never_assigned_without_positive_population_proxy,True,0,0,,
stat1995:2008001,1995,2008,שדה יצחק,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2009001,1995,2009,יובל,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2010001,1995,2010,כפר בן נון,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2011001,1995,2011,ינון,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2012001,1995,2012,אורות,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2013001,1995,2013,(בן שמן(מושב,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2014001,1995,2014,גבעולים,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2015001,1995,2015,שדי חמד,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2016001,1995,2016,רוויה,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2018001,1995,2018,(גבעת חיים (איחוד,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:202001,1995,202,בית עובד,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2023001,1995,2023,להב,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2024001,1995,2024,אום אל-קוטוף,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2026001,1995,2026,ירדנה,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2029001,1995,2029,מדרך עוז,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2030001,1995,2030,מנוחה,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2032001,1995,2032,אפעל-בית אבות,1,1,0,,1,K17,,,never_assigned_without_positive_population_proxy,True,0,0,,
stat1995:2033001,1995,2033,בית חלקיה,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2034001,1995,2034,חצור הגלילית,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2035001,1995,2035,עדנים,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2038001,1995,2038,ברקת,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2039001,1995,2039,(קרית יערים (מוסד,1,1,0,,1,K17,,,never_assigned_without_positive_population_proxy,True,0,0,,
stat1995:204001,1995,204,אלישיב,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2042001,1995,2042,עין גדי,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2043001,1995,2043,בחן,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2044001,1995,2044,מלילות,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2045001,1995,2045,נחלה,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2046001,1995,2046,סגולה,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2047001,1995,2047,ניר משה,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2048001,1995,2048,ניר עקיבא,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2049001,1995,2049,שדה צבי,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2050001,1995,2050,"תלמי ביל""ו",1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:205001,1995,205,חגלה,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2051001,1995,2051,רווחה,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2052001,1995,2052,אביטל,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2053001,1995,2053,פרזון,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2054001,1995,2054,מיטב,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2055001,1995,2055,מאור,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2057001,1995,2057,שדי תרומות,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2059001,1995,2059,"פעמי תש""ז",1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2060001,1995,2060,ברוש,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:206001,1995,206,רמות השבים,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2061001,1995,2061,תדהר,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2062001,1995,2062,תאשור,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2063001,1995,2063,דישון,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2064001,1995,2064,זרועה,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:207001,1995,207,"גבעת ח""ן",1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:208001,1995,208,מוצא עילית,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2100001,1995,2100,טירת כרמל,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2100002,1995,2100,טירת כרמל,2,1,0,,1,K17,,,never_assigned_without_positive_population_proxy,True,0,0,,
stat1995:2100003,1995,2100,טירת כרמל,3,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2100004,1995,2100,טירת כרמל,4,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2100005,1995,2100,טירת כרמל,5,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2100006,1995,2100,טירת כרמל,6,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2100007,1995,2100,טירת כרמל,7,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:212001,1995,212,בית צבי,1,1,0,,1,K17,,,never_assigned_without_positive_population_proxy,True,0,0,,
stat1995:213001,1995,213,משמרות,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:217001,1995,217,"כפר הרא""ה",1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:218001,1995,218,גני עם,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:219001,1995,219,חיבת ציון,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2200001,1995,2200,דימונה,1,1,0,,1,K17,,,never_assigned_without_positive_population_proxy,True,0,0,,
stat1995:2200002,1995,2200,דימונה,2,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2200003,1995,2200,דימונה,3,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2200004,1995,2200,דימונה,4,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2200005,1995,2200,דימונה,5,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2200006,1995,2200,דימונה,6,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2200007,1995,2200,דימונה,7,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2200008,1995,2200,דימונה,8,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2200009,1995,2200,דימונה,9,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:220001,1995,220,כפר ביאליק,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2200010,1995,2200,דימונה,10,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2200011,1995,2200,דימונה,11,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2200012,1995,2200,דימונה,12,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:223001,1995,223,עין עירון,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:224001,1995,224,(שושנת העמקים (רסקו,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:225001,1995,225,גן השומרון,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:229001,1995,229,גני תקווה,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:229002,1995,229,גני תקווה,2,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:229003,1995,229,גני תקווה,3,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2300001,1995,2300,קרית טבעון,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2300002,1995,2300,קרית טבעון,2,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2300003,1995,2300,קרית טבעון,3,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:2300004,1995,2300,קרית טבעון,4,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:230001,1995,230,מעש,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
stat1995:23001,1995,23,אמציה,1,1,1,K17,0,,,,assigned_in_every_supported_election,False,0,0,,
