election,geography_id,geography_type,locality_id,locality_code,locality_name,contributing_rows,contributing_kalpis,eligible_voters,actual_voters,valid_votes,invalid_votes,winning_ballot_letter,winning_votes,runner_up_votes,margin_votes,winning_vote_share,אמת,אצ,ב,ג,ד,ום,ז,זך,זנ,זץ,ט,י,יז,ינ,יץ,יק,כן,ך,ל,מחל,מרצ,נז,ני,נף,נץ,נק,נר,עם,פה,ף,צ,ץ,ק,קי,קך,קנ,קץ,רז,שס,ת
K25,loc:1171,locality,loc:1171,1171,לוטם,1,1,533,363,362,1,פה,144,55,89,0.39779,41,2,2,0,0,2,0,0,0,0,15,0,1,0,0,1,55,0,5,20,43,0,0,0,0,0,0,15,144,0,2,0,1,0,1,0,9,0,3,0
K25,loc:1172,locality,loc:1172,1172,תובל,1,1,324,196,196,0,פה,74,37,37,0.377551,35,0,1,0,1,5,0,0,0,0,3,0,0,0,0,0,15,0,5,11,37,0,0,0,0,0,0,2,74,1,0,0,0,0,0,0,6,0,0,0
K25,loc:1173,locality,loc:1173,1173,לפידות,1,1,118,92,92,0,מחל,47,12,35,0.51087,1,0,0,1,0,0,2,0,0,0,12,1,0,0,0,0,12,0,0,47,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0
K25,loc:1174,locality,loc:1174,1174,מנוף,1,1,672,459,458,1,פה,229,64,165,0.5,54,0,2,1,0,2,0,0,0,0,5,0,2,0,0,0,64,0,16,19,56,0,0,0,0,1,0,3,229,0,0,0,0,0,0,0,4,0,0,0
K25,loc:1175,locality,loc:1175,1175,עידן,1,1,340,199,197,2,כן,72,52,20,0.365482,17,0,2,0,0,0,0,0,0,0,14,0,0,0,0,0,72,0,1,21,14,0,0,0,0,0,0,0,52,0,0,0,1,0,0,0,3,0,0,0
K25,loc:1176,locality,loc:1176,1176,ספיר,1,1,360,208,204,4,פה,63,52,11,0.308824,10,1,3,0,0,0,0,0,0,0,20,0,2,0,0,0,27,0,7,52,5,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,11,0,3,0
K25,loc:1177,locality,loc:1177,1177,טללים,1,1,455,312,310,2,פה,93,54,39,0.3,44,2,11,5,0,1,0,0,0,0,27,0,2,0,0,0,50,0,5,54,10,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,4,0,2,0
K25,loc:1178,locality,loc:1178,1178,מורשת,2,2,1120,805,804,1,ט,445,139,306,0.553483,6,1,132,3,0,0,0,0,0,0,445,0,0,0,0,0,45,0,2,139,0,0,0,0,0,0,0,0,5,1,2,0,0,0,0,0,4,0,19,0
K25,loc:1179,locality,loc:1179,1179,קורנית,1,1,656,469,468,1,פה,210,68,142,0.448718,61,2,2,0,0,5,0,0,0,0,7,0,0,0,0,0,68,0,7,36,64,0,0,0,0,0,0,0,210,0,1,0,1,0,0,0,4,0,0,0
K25,loc:1180,locality,loc:1180,1180,צביה,1,1,270,190,188,2,פה,84,23,61,0.446809,23,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,23,0,7,10,23,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,11,0,2,0
K25,loc:1181,locality,loc:1181,1181,טל-אל,2,2,1005,733,733,0,פה,284,136,148,0.387449,48,6,9,0,0,1,0,0,0,0,51,0,5,0,0,0,123,0,36,136,18,0,0,0,0,0,0,1,284,0,0,0,1,0,0,0,8,0,6,0
K25,loc:1182,locality,loc:1182,1182,אלון הגליל,2,2,865,612,611,1,פה,285,102,183,0.466448,102,1,1,0,1,1,0,0,0,0,9,1,2,0,0,0,74,0,11,17,102,0,0,0,0,0,0,2,285,0,1,0,0,0,0,0,1,0,0,0
K25,loc:1183,locality,loc:1183,1183,כליל,1,1,577,385,381,4,מרצ,110,87,23,0.288714,75,1,2,0,5,26,0,0,0,0,13,0,0,0,0,0,18,0,4,9,110,0,0,0,0,0,0,6,87,2,0,0,1,0,0,0,21,0,1,0
K25,loc:1184,locality,loc:1184,1184,מתת,1,1,178,103,103,0,פה,30,21,9,0.291262,19,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,13,0,1,11,21,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,2,0,1,0
K25,loc:1185,locality,loc:1185,1185,פלך,1,1,115,98,97,1,אמת,49,29,20,0.505155,49,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,5,1,29,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0
K25,loc:1186,locality,loc:1186,1186,הושעיה,3,3,1449,1047,1047,0,ט,258,218,40,0.246418,16,4,203,4,0,0,0,0,0,0,258,0,0,0,0,0,199,0,7,218,2,0,0,0,0,0,0,0,107,0,2,0,1,0,0,0,5,1,20,0
K25,loc:1188,locality,loc:1188,1188,אשחר,1,1,681,490,489,1,כן,117,114,3,0.239264,72,5,30,4,0,0,0,0,0,0,41,0,0,0,0,0,117,0,12,55,27,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,8,0,4,0
K25,loc:1190,locality,loc:1190,1190,מצפה נטופה,1,1,680,488,484,4,ט,191,95,96,0.394628,7,2,95,5,0,0,0,0,0,0,191,0,0,0,0,0,82,0,1,56,3,0,0,0,1,0,0,0,34,0,0,0,0,1,0,0,1,0,5,0
K25,loc:1191,locality,loc:1191,1191,בר יוחאי,2,2,712,474,473,1,ט,239,99,140,0.505285,0,0,21,30,0,0,0,0,0,0,239,0,0,0,0,0,6,0,1,99,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,72,0
K25,loc:1192,locality,loc:1192,1192,ערערה-בנגב,19,19,9791,5599,5567,32,עם,5127,175,4952,0.920963,8,0,0,1,175,142,0,1,0,0,2,0,1,2,6,0,3,1,0,37,27,1,1,0,1,1,1,5127,7,0,3,1,1,3,5,0,2,1,5,1
K25,loc:1195,locality,loc:1195,1195,ניצנה (קהילת חינוך),1,1,324,75,74,1,פה,27,10,17,0.364865,6,0,0,1,2,0,0,0,0,0,6,0,1,0,0,0,6,0,3,10,2,0,0,0,0,0,0,4,27,0,0,0,0,0,0,0,6,0,0,0
K25,loc:1197,locality,loc:1197,1197,נאות סמדר,1,1,268,155,155,0,פה,43,37,6,0.277419,33,0,0,0,0,2,0,0,0,0,2,0,3,0,0,0,16,0,3,9,37,0,0,0,0,1,0,1,43,1,0,0,1,0,0,0,2,0,1,0
K25,loc:1198,locality,loc:1198,1198,כרמים,1,1,234,180,180,0,אמת,45,41,4,0.25,45,0,19,0,0,0,0,0,0,0,16,0,0,0,0,0,41,0,1,11,13,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,1,0,0,0
K25,loc:1199,locality,loc:1199,1199,עדי,3,3,1506,1107,1103,4,פה,474,222,252,0.429737,64,2,13,2,0,1,0,0,0,0,48,0,5,0,0,0,222,0,38,193,21,0,0,0,0,0,0,0,474,0,3,0,1,0,0,2,7,0,7,0
K25,loc:1200,locality,loc:1200,1200,מודיעין-מכבים-רעות*,117,117,69212,51695,51545,150,פה,15953,11615,4338,0.309497,2776,279,1511,243,13,57,2,2,0,2,5360,6,174,0,0,4,8374,1,1722,11615,1970,1,17,2,11,7,2,30,15953,10,85,1,16,1,3,2,182,5,1099,7
K25,loc:1201,locality,loc:1201,1201,כמון,1,1,577,409,409,0,פה,152,68,84,0.371638,68,1,5,1,0,4,0,0,0,0,7,0,0,0,0,0,64,0,8,17,66,0,0,0,0,0,0,1,152,1,0,0,0,0,0,0,14,0,0,0
K25,loc:1202,locality,loc:1202,1202,מכמנים,1,1,393,278,277,1,פה,120,44,76,0.433213,22,2,2,0,0,3,0,0,0,0,7,0,2,0,0,0,44,0,6,32,29,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,7,0,1,0
K25,loc:1203,locality,loc:1203,1203,הררית,1,1,423,312,311,1,פה,125,53,72,0.401929,53,0,1,1,0,9,0,0,0,0,0,1,0,0,0,0,17,0,5,7,50,0,0,0,0,0,0,3,125,1,0,0,0,0,0,0,36,0,1,1
K25,loc:1204,locality,loc:1204,1204,גילון,2,2,937,673,670,3,פה,340,111,229,0.507463,58,3,10,2,1,0,0,0,0,0,14,0,0,0,0,0,111,0,29,63,33,0,0,0,0,1,0,0,340,0,0,0,0,0,0,0,5,0,0,0
K25,loc:1205,locality,loc:1205,1205,מנות,1,1,370,274,270,4,מחל,129,43,86,0.477778,4,2,8,2,0,0,0,0,0,0,43,0,2,0,0,0,30,0,5,129,3,0,0,0,0,0,0,0,25,0,2,0,1,0,0,0,1,0,13,0
K25,loc:1206,locality,loc:1206,1206,גיתה,1,1,222,145,144,1,פה,43,30,13,0.298611,19,1,0,1,0,1,0,0,0,0,8,0,0,0,0,0,10,0,15,30,8,0,0,0,0,0,0,0,43,1,1,0,1,0,0,0,2,2,1,0
K25,loc:1207,locality,loc:1207,1207,לבון,1,1,550,396,395,1,פה,169,71,98,0.427848,27,1,7,1,0,0,0,0,0,0,28,0,2,0,0,0,71,0,7,64,14,0,0,0,0,0,0,1,169,0,0,0,0,0,0,0,2,0,1,0
K25,loc:1208,locality,loc:1208,1208,הילה,1,1,509,330,330,0,פה,166,48,118,0.50303,37,1,3,0,0,1,0,0,0,0,8,0,1,0,0,0,48,0,0,27,33,0,0,0,0,0,0,0,166,0,1,0,0,0,0,0,4,0,0,0
K25,loc:1209,locality,loc:1209,1209,חרשים,1,1,249,187,187,0,מרצ,73,48,25,0.390374,34,2,0,0,0,3,0,0,0,0,1,0,1,0,0,0,8,0,6,3,73,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,5,0,3,0
K25,loc:1210,locality,loc:1210,1210,כחל,1,1,364,270,270,0,פה,94,66,28,0.348148,24,3,3,0,0,1,0,0,0,0,17,0,2,0,0,0,66,0,6,33,15,0,0,0,0,0,0,0,94,0,1,0,0,0,0,0,1,0,4,0
K25,loc:1211,locality,loc:1211,1211,קדרים,1,1,208,136,136,0,פה,52,32,20,0.382353,32,1,1,0,0,0,0,0,0,0,6,0,1,0,0,0,18,0,0,11,13,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,1,0,0,0
K25,loc:1212,locality,loc:1212,1212,עמוקה,1,1,156,104,104,0,פה,34,22,12,0.326923,14,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,13,0,3,11,22,0,0,0,0,0,0,1,34,0,0,0,0,0,0,0,2,0,0,0
K25,loc:1213,locality,loc:1213,1213,צבעון,1,1,210,153,152,1,פה,38,36,2,0.25,36,0,0,1,0,1,0,0,0,0,7,0,4,0,0,0,9,0,1,9,32,0,0,0,0,0,0,0,38,1,1,0,1,0,0,0,11,0,0,0
K25,loc:1214,locality,loc:1214,1214,טפחות,1,1,259,201,201,0,ט,115,59,56,0.572139,0,0,1,1,0,0,0,0,0,0,115,0,0,0,0,0,3,0,2,59,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,17,0
K25,loc:1219,locality,loc:1219,1219,גורנות הגליל,1,1,199,126,125,1,מחל,55,20,35,0.44,2,0,1,1,0,0,0,0,0,0,15,0,2,0,0,0,9,0,6,55,4,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0,0,0,9,0
K25,loc:122,locality,loc:122,122,רמת ישי,10,10,6016,4373,4355,18,פה,1516,1023,493,0.348106,270,10,44,6,0,3,0,0,0,0,319,0,17,0,0,0,757,0,120,1023,170,0,0,0,1,0,0,1,1516,2,2,0,1,0,0,2,32,0,59,0
K25,loc:1220,locality,loc:1220,1220,אבירים,1,1,235,152,150,2,פה,44,38,6,0.293333,29,1,0,0,0,3,0,0,0,0,3,0,1,0,0,0,12,0,4,6,38,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,9,0,0,0
K25,loc:1221,locality,loc:1221,1221,צורית,2,2,755,561,561,0,פה,259,113,146,0.461676,46,3,3,1,0,0,0,0,0,0,20,0,2,0,0,0,113,0,19,49,37,0,0,0,0,0,0,0,259,0,0,0,0,0,0,0,8,0,1,0
K25,loc:1222,locality,loc:1222,1222,"מצפה אבי""ב",2,2,744,569,569,0,פה,238,111,127,0.418278,62,4,16,0,0,0,0,0,0,0,23,0,1,0,0,0,111,0,11,48,46,0,1,0,1,0,1,1,238,0,0,0,0,0,0,0,1,0,4,0
K25,loc:1223,locality,loc:1223,1223,שדי אברהם,1,1,264,169,169,0,פה,53,43,10,0.313609,10,0,0,1,0,0,0,0,0,0,22,0,0,0,0,0,43,0,5,27,4,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,3,0,1,0
K25,loc:1224,locality,loc:1224,1224,כוכב יאיר,14,14,7829,5714,5701,13,פה,2327,886,1441,0.408174,484,21,186,9,2,8,0,0,1,0,286,0,19,0,0,0,884,0,187,886,330,1,0,0,0,1,0,3,2327,1,10,1,1,0,1,1,21,0,29,1
K25,loc:1226,locality,loc:1226,1226,יובלים,2,2,1055,775,774,1,פה,395,110,285,0.510336,110,3,4,1,1,3,0,0,0,0,14,0,2,0,1,0,81,0,26,32,90,0,0,0,0,0,0,3,395,0,0,0,2,0,0,0,6,0,0,0
K25,loc:1227,locality,loc:1227,1227,יתד,1,1,373,278,277,1,מחל,90,68,22,0.32491,8,0,3,0,0,0,0,0,0,0,68,0,3,0,0,0,35,0,3,90,1,0,0,0,1,1,0,0,51,1,0,0,0,0,0,0,3,0,9,0
K25,loc:1228,locality,loc:1228,1228,רקפת,2,2,787,576,575,1,פה,268,85,183,0.466087,76,0,2,0,2,0,0,0,0,0,19,0,2,0,0,0,85,0,24,44,43,0,0,0,0,0,0,1,268,0,2,0,1,0,0,0,5,0,1,0
K25,loc:1229,locality,loc:1229,1229,כלנית,1,1,187,152,152,0,מחל,69,52,17,0.453947,0,6,0,3,0,0,0,0,0,0,52,0,0,0,0,0,2,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
K25,loc:1230,locality,loc:1230,1230,לבנים,1,1,353,247,245,2,מחל,79,70,9,0.322449,17,0,2,2,0,0,0,0,0,0,17,0,0,0,0,0,41,0,3,79,4,0,3,0,0,1,0,1,70,0,1,0,0,0,0,0,2,0,2,0
K25,loc:1231,locality,loc:1231,1231,פרי גן,1,1,177,114,113,1,מחל,50,19,31,0.442478,6,0,0,0,0,0,0,0,0,0,19,0,1,0,0,0,11,0,1,50,5,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,2,0
K25,loc:1232,locality,loc:1232,1232,יבול,1,1,227,164,164,0,פה,64,26,38,0.390244,16,0,2,0,0,0,0,0,0,0,17,0,0,0,0,0,21,0,3,26,11,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,2,0,2,0
K25,loc:1233,locality,loc:1233,1233,שקף,1,1,323,255,255,0,פה,69,67,2,0.270588,44,6,4,0,0,0,0,0,0,0,24,1,0,0,0,0,67,0,2,22,15,0,0,0,0,0,0,0,69,0,1,0,0,0,0,0,0,0,0,0
K25,loc:1235,locality,loc:1235,1235,שורשים,1,1,456,319,318,1,פה,129,58,71,0.40566,31,1,11,0,0,5,0,0,0,0,10,0,0,0,0,0,58,0,7,41,22,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,2,0,1,0
K25,loc:1236,locality,loc:1236,1236,נירית,2,2,882,642,639,3,פה,295,122,173,0.461659,66,4,3,1,0,3,0,0,0,0,16,1,4,0,0,0,122,0,8,54,52,0,0,0,0,0,0,1,295,0,1,0,0,0,0,0,6,0,2,0
K25,loc:1237,locality,loc:1237,1237,תלמי יוסף,1,1,275,167,167,0,פה,49,28,21,0.293413,11,0,5,0,0,0,0,0,0,0,28,0,0,0,0,0,27,0,1,25,18,0,0,0,0,0,0,1,49,0,0,0,0,0,0,0,2,0,0,0
K25,loc:1238,locality,loc:1238,1238,סופה,1,1,189,107,106,1,פה,37,24,13,0.349057,5,2,1,1,0,0,0,0,0,0,12,0,0,0,0,0,24,0,5,7,9,0,0,0,0,0,0,0,37,1,1,1,0,0,0,0,0,0,0,0
K25,loc:1239,locality,loc:1239,1239,חולית,1,1,141,93,92,1,כן,23,23,0,0.25,19,1,0,0,0,1,0,0,0,0,8,0,0,0,0,0,23,0,4,6,6,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,1,0,0,0
K25,loc:1240,locality,loc:1240,1240,עין הבשור,2,2,759,528,527,1,פה,224,83,141,0.425047,34,3,9,1,0,1,0,0,0,0,34,1,0,0,0,0,83,0,9,81,34,0,0,0,0,0,0,1,224,0,0,0,0,0,0,0,8,0,4,0
K25,loc:1241,locality,loc:1241,1241,דקל,1,1,280,177,176,1,פה,54,43,11,0.306818,13,0,5,0,1,0,0,0,0,0,14,0,1,0,0,0,33,0,7,43,2,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,3,0,0,0
K25,loc:1242,locality,loc:1242,1242,נתיב העשרה,2,2,742,572,571,1,פה,185,131,54,0.323993,30,0,8,1,1,0,0,0,0,0,49,0,5,0,0,0,131,0,3,127,16,0,0,0,0,1,0,1,185,0,1,0,2,0,0,0,2,0,8,0
K25,loc:1243,locality,loc:1243,1243,קציר,4,4,2310,1494,1489,5,פה,534,242,292,0.35863,148,5,13,2,13,20,0,0,0,0,74,2,2,0,0,0,204,0,73,242,100,1,0,0,0,0,0,7,534,1,2,0,1,0,1,0,29,0,12,3
K25,loc:1244,locality,loc:1244,1244,תמרת,2,2,1164,855,855,0,פה,404,124,280,0.472515,120,3,7,1,3,3,0,0,0,0,12,0,2,0,0,0,124,0,20,61,82,0,0,0,0,0,0,2,404,0,0,0,0,0,0,0,10,0,1,0
K25,loc:1245,locality,loc:1245,1245,סלמה,4,4,2445,1324,1315,9,עם,1015,129,886,0.771863,5,0,1,1,78,129,1,0,0,0,0,0,1,0,2,1,11,2,0,54,3,0,0,0,1,0,0,1015,6,0,0,0,0,0,1,0,0,0,3,0
K25,loc:1246,locality,loc:1246,1246,עראמשה*,2,2,1086,505,503,2,עם,184,163,21,0.365805,24,0,0,0,30,163,1,0,0,0,2,0,0,0,0,0,9,0,0,51,3,0,0,1,0,0,1,184,32,0,0,0,0,1,0,1,0,0,0,0
K25,loc:1247,locality,loc:1247,1247,חריש,26,26,17269,12330,12271,59,מחל,2892,2749,143,0.235678,279,54,237,442,43,42,1,0,0,1,2749,8,63,0,0,1,777,0,677,2892,160,0,4,0,2,5,0,36,1662,3,30,1,5,0,0,1,58,2,2031,5
K25,loc:1248,locality,loc:1248,1248,אליפז,1,1,121,81,80,1,פה,33,11,22,0.4125,8,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,4,7,11,0,0,0,0,0,0,0,33,0,1,0,0,0,0,1,0,0,0,0
K25,loc:1249,locality,loc:1249,1249,הרדוף,1,1,450,309,308,1,מרצ,127,78,49,0.412338,44,2,1,0,1,9,0,0,0,0,3,1,2,0,0,0,13,0,3,4,127,0,0,0,0,0,0,4,78,0,1,0,0,0,0,0,15,0,0,0
K25,loc:1251,locality,loc:1251,1251,עין תמר,1,1,158,98,98,0,פה,34,24,10,0.346939,4,0,3,1,0,0,0,0,0,0,7,0,0,0,0,0,24,0,2,23,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0
K25,loc:1252,locality,loc:1252,1252,כורזים,1,1,345,226,222,4,פה,58,43,15,0.261261,31,1,2,2,0,1,0,0,0,0,15,0,4,0,0,0,43,0,3,33,25,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,2,0,2,0
K25,loc:1253,locality,loc:1253,1253,אמנון,1,1,353,246,246,0,מחל,83,45,38,0.337398,5,0,5,1,0,0,0,0,0,0,45,0,2,0,0,0,33,0,9,83,8,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,4,0,6,0
K25,loc:1254,locality,loc:1254,1254,נטף,1,1,377,284,282,2,מרצ,82,77,5,0.29078,64,1,1,0,1,3,0,0,0,0,1,0,0,0,0,0,32,0,3,8,82,0,0,0,0,0,0,4,77,0,0,0,0,0,0,0,5,0,0,0
K25,loc:1255,locality,loc:1255,1255,לוטן,1,1,179,96,96,0,פה,34,24,10,0.354167,21,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,4,5,24,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,2,0,0,0
K25,loc:1256,locality,loc:1256,1256,אשרת,1,1,470,342,341,1,מחל,146,54,92,0.428152,11,3,6,3,0,0,0,0,0,0,48,1,1,0,0,0,41,0,6,146,5,0,1,0,0,1,0,0,54,0,0,0,0,0,0,0,0,0,14,0
K25,loc:1257,locality,loc:1257,1257,חנתון,1,1,558,413,411,2,פה,132,71,61,0.321168,62,2,7,1,0,6,0,0,0,0,20,0,0,0,0,0,71,0,8,66,26,0,0,0,0,0,0,2,132,0,0,0,0,0,0,0,3,0,4,1
K25,loc:1258,locality,loc:1258,1258,מסד,1,1,382,284,284,0,פה,89,56,33,0.31338,56,3,4,0,0,1,0,0,0,0,20,0,7,0,0,0,55,0,5,23,17,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,1,0,3,0
K25,loc:1259,locality,loc:1259,1259,נווה שלום,1,1,253,186,185,1,ד,58,57,1,0.313514,15,0,0,0,58,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0
K25,loc:126,locality,loc:126,126,שריד,2,2,772,533,532,1,פה,215,127,88,0.404135,76,1,3,1,0,2,0,0,0,0,4,0,0,0,0,0,59,0,12,27,127,0,0,0,0,0,0,0,215,1,0,0,0,0,0,0,2,0,2,0
K25,loc:1260,locality,loc:1260,1260,רתמים,1,1,276,220,220,0,ט,83,54,29,0.377273,1,2,54,0,0,0,0,0,0,0,83,0,2,0,0,0,38,0,1,35,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0
K25,loc:1261,locality,loc:1261,1261,הר עמשא,1,1,130,90,90,0,פה,31,12,19,0.344444,12,0,1,4,0,0,0,0,0,0,3,0,0,0,0,2,10,0,3,7,10,0,0,0,0,0,0,0,31,0,1,0,0,0,0,0,6,0,0,0
K25,loc:1262,locality,loc:1262,1262,צוקים,1,1,222,131,130,1,פה,45,25,20,0.346154,25,0,2,1,0,0,0,0,0,0,11,0,1,0,0,0,11,0,2,2,21,0,0,0,0,1,0,0,45,1,0,0,0,0,0,0,5,0,2,0
K25,loc:1263,locality,loc:1263,1263,כפר ורדים,8,8,4780,3162,3152,10,פה,1211,524,687,0.384201,281,6,22,2,19,46,0,0,0,0,149,0,9,0,0,0,524,0,117,409,278,0,1,0,0,2,0,19,1211,1,3,0,0,0,0,1,42,0,9,1
K25,loc:1264,locality,loc:1264,1264,כרמי יוסף,3,3,1420,1049,1048,1,פה,456,156,300,0.435115,110,0,11,4,1,1,0,0,0,0,29,0,1,0,0,0,156,0,37,110,119,0,0,0,0,0,0,0,456,0,0,0,0,0,0,0,9,0,4,0
K25,loc:1265,locality,loc:1265,1265,שומרייה,1,1,354,277,277,0,ט,245,17,228,0.884477,0,0,2,0,0,0,0,0,0,0,245,0,0,0,0,0,2,0,0,17,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0
K25,loc:1266,locality,loc:1266,1266,שחרות,1,1,151,79,79,0,פה,28,13,15,0.35443,13,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,8,0,4,5,13,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,4,0,0,0
K25,loc:1268,locality,loc:1268,1268,מיתר,13,13,8021,5806,5793,13,פה,1453,1414,39,0.25082,255,26,167,33,18,21,0,0,0,0,972,0,17,0,0,0,1012,0,112,1414,157,0,2,0,0,1,0,19,1453,3,7,1,2,0,0,3,12,1,83,2
K25,loc:127,locality,loc:127,127,רמת רחל,1,1,359,283,283,0,פה,117,46,71,0.413428,46,0,1,0,1,0,0,0,0,0,7,0,1,0,0,0,39,0,9,30,23,0,0,0,0,0,0,0,117,1,0,0,0,0,0,0,2,0,6,0
K25,loc:1271,locality,loc:1271,1271,להבים,9,9,5518,3906,3902,4,פה,1188,790,398,0.304459,200,4,40,5,14,28,0,0,0,0,409,1,13,0,0,0,784,0,118,790,219,0,0,0,0,0,0,49,1188,0,7,0,0,0,0,1,6,0,26,0
K25,loc:1272,locality,loc:1272,1272,חלוץ,1,1,454,296,296,0,פה,118,56,62,0.398649,41,0,1,0,0,1,0,0,0,0,5,0,2,0,0,0,32,0,6,19,56,0,0,0,1,1,0,0,118,0,0,0,1,0,0,0,10,0,2,0
K25,loc:1274,locality,loc:1274,1274,גן נר,4,4,2178,1522,1515,7,מחל,563,388,175,0.371617,66,5,20,7,0,1,0,0,0,0,147,0,9,0,0,0,186,1,41,563,32,0,0,0,1,0,0,0,388,0,5,0,0,0,0,1,9,0,33,0
K25,loc:1275,locality,loc:1275,1275,אבטליון,1,1,323,244,244,0,פה,105,32,73,0.430328,32,2,5,0,0,5,0,0,0,0,5,0,4,0,0,0,25,0,5,24,24,0,0,0,0,0,0,1,105,0,0,0,0,0,0,0,7,0,0,0
K25,loc:1278,locality,loc:1278,1278,באר מילכה,1,1,113,93,93,0,פה,17,15,2,0.182796,13,1,3,0,0,1,0,0,0,0,11,0,2,0,0,0,12,0,2,11,15,0,0,0,0,1,0,1,17,0,0,0,0,0,0,0,3,0,0,0
K25,loc:128,locality,loc:128,128,גת רימון,1,1,192,142,142,0,פה,55,28,27,0.387324,9,0,1,1,0,0,0,0,0,0,7,0,2,0,0,0,26,0,2,28,7,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,3,0,1,0
K25,loc:1280,locality,loc:1280,1280,ניצני סיני,1,1,231,150,150,0,פה,48,35,13,0.32,13,0,5,0,0,0,0,0,0,0,11,0,6,0,0,0,35,0,4,19,3,0,0,0,0,0,0,0,48,1,1,0,0,0,0,0,2,0,2,0
K25,loc:1282,locality,loc:1282,1282,מירב,1,1,466,345,345,0,ט,181,81,100,0.524638,3,1,35,1,0,0,0,0,0,0,181,0,0,0,1,0,28,0,0,81,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,3,0
K25,loc:1283,locality,loc:1283,1283,תל תאומים,1,1,345,269,269,0,מחל,135,59,76,0.501859,0,0,11,2,0,0,0,0,0,0,59,0,2,0,0,0,29,0,1,135,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,26,0
K25,loc:1284,locality,loc:1284,1284,נופית,3,3,2028,1483,1477,6,פה,715,278,437,0.484089,117,3,6,1,1,2,0,0,0,0,44,0,5,0,0,0,278,0,41,184,60,0,0,0,0,0,0,1,715,0,1,0,0,0,0,0,11,0,7,0
K25,loc:1285,locality,loc:1285,1285,כרכום,1,1,452,292,290,2,פה,93,59,34,0.32069,35,0,2,0,0,0,0,0,0,0,14,2,2,0,0,0,59,0,4,57,18,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,2,0,2,0
K25,loc:1286,locality,loc:1286,1286,שגב-שלום,9,9,6049,3222,3187,35,עם,2235,802,1433,0.701286,7,0,0,1,42,802,0,1,0,1,0,0,0,1,1,1,3,0,0,53,16,0,1,0,0,1,0,2235,3,1,2,1,2,1,2,0,1,0,4,4
K25,loc:1287,locality,loc:1287,1287,שני,1,1,377,249,247,2,פה,60,54,6,0.242915,8,1,4,0,0,0,0,0,0,0,40,0,3,0,0,0,31,0,31,54,6,0,0,0,0,0,0,0,60,0,0,0,1,0,0,1,4,0,3,0
K25,loc:1288,locality,loc:1288,1288,גבעת אלה,3,3,1567,1137,1135,2,פה,560,148,412,0.493392,123,0,8,0,0,5,0,0,0,0,24,0,4,0,0,0,148,0,20,112,117,0,0,0,0,0,0,1,560,0,0,0,0,1,0,0,5,0,7,0
