source_row_uid,election,source_row_id,source_locality_code,source_locality_name,source_kalpi,geography_assignment_status,geography_type,geography_id,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,custom_geography_id,final_assignment_method,final_assignment_source,eligible_voters,actual_voters,valid_votes,invalid_votes,אמת,אצ,ב,ג,ד,ום,ז,זך,זנ,זץ,ט,י,יז,ינ,יץ,יק,כן,ך,ל,מחל,מרצ,נז,ני,נף,נץ,נק,נר,עם,פה,ף,צ,ץ,ק,קי,קך,קנ,קץ,רז,שס,ת,address_match_status,address_query,unresolved_reason
K25:1159,K25,1159,6000,באקה אלגרביה,6.4,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,6000,באקה אל-גרביה,,direct_address_geocode_needed,automatic_code_match,680,347,341,6,0,0,0,0,181,77,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,77,0,0,0,2,0,0,0,0,0,0,0,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:1160,K25,1160,6000,באקה אלגרביה,8,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,6000,באקה אל-גרביה,,direct_address_geocode_needed,automatic_code_match,617,326,323,3,1,0,0,0,184,61,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,69,1,0,0,0,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:1161,K25,1161,6000,באקה אלגרביה,9,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,6000,באקה אל-גרביה,,direct_address_geocode_needed,automatic_code_match,681,305,304,1,1,0,0,0,150,88,1,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0,0,0,0,54,0,0,0,1,0,0,0,0,1,0,0,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:1162,K25,1162,6000,באקה אלגרביה,11,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,6000,באקה אל-גרביה,,direct_address_geocode_needed,automatic_code_match,691,334,328,6,0,0,0,0,160,65,0,0,0,0,1,0,0,0,0,0,12,0,0,3,12,0,0,0,0,0,0,72,0,0,0,3,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:1163,K25,1163,6000,באקה אלגרביה,14,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,6000,באקה אל-גרביה,,direct_address_geocode_needed,automatic_code_match,666,331,327,4,3,0,0,0,152,75,0,0,0,0,0,0,0,0,0,0,10,0,0,1,4,0,0,0,1,0,0,80,0,0,0,1,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:1164,K25,1164,6000,באקה אלגרביה,15,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,6000,באקה אל-גרביה,,direct_address_geocode_needed,automatic_code_match,695,291,290,1,1,0,0,0,128,77,0,0,0,0,2,0,0,0,0,0,4,0,0,3,1,0,0,0,0,0,0,70,0,0,0,3,0,1,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:1165,K25,1165,6000,באקה אלגרביה,16,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,6000,באקה אל-גרביה,,direct_address_geocode_needed,automatic_code_match,678,339,336,3,0,0,0,0,154,95,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,73,2,0,0,0,1,0,0,1,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:1166,K25,1166,6000,באקה אלגרביה,18.1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,6000,באקה אל-גרביה,,direct_address_geocode_needed,automatic_code_match,699,368,366,2,1,0,0,0,187,91,0,0,0,0,1,0,0,0,0,0,6,0,0,2,5,0,0,1,0,0,0,71,0,0,0,0,0,0,0,0,1,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:1167,K25,1167,6000,באקה אלגרביה,18.2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,6000,באקה אל-גרביה,,direct_address_geocode_needed,automatic_code_match,699,322,309,13,1,0,0,0,149,97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,54,2,0,0,1,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:1168,K25,1168,6000,באקה אלגרביה,18.3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,6000,באקה אל-גרביה,,direct_address_geocode_needed,automatic_code_match,698,313,309,4,0,0,0,0,147,84,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,73,0,0,1,0,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:1169,K25,1169,6000,באקה אלגרביה,21,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,6000,באקה אל-גרביה,,direct_address_geocode_needed,automatic_code_match,656,305,300,5,0,0,0,0,169,50,0,0,0,0,0,0,0,0,0,0,10,0,0,1,1,0,0,0,0,0,0,67,1,0,0,0,0,0,0,0,0,0,1,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:1170,K25,1170,6000,באקה אלגרביה,22,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,6000,באקה אל-גרביה,,direct_address_geocode_needed,automatic_code_match,632,313,310,3,0,1,0,0,184,43,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,73,0,0,0,1,0,0,0,0,1,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:1171,K25,1171,6000,באקה אלגרביה,24,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,6000,באקה אל-גרביה,,direct_address_geocode_needed,automatic_code_match,670,313,313,0,0,1,0,0,180,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,77,0,0,0,2,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:1172,K25,1172,6000,באקה אלגרביה,25.1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,6000,באקה אל-גרביה,,direct_address_geocode_needed,automatic_code_match,480,259,257,2,0,0,0,0,147,52,0,0,0,0,0,0,0,0,0,0,4,1,0,0,4,0,0,0,0,0,0,47,1,0,0,0,0,0,0,0,0,0,0,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:1173,K25,1173,6000,באקה אלגרביה,25.2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,6000,באקה אל-גרביה,,direct_address_geocode_needed,automatic_code_match,480,250,247,3,1,0,0,0,137,46,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,1,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:1174,K25,1174,6000,באקה אלגרביה,25.3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,6000,באקה אל-גרביה,,direct_address_geocode_needed,automatic_code_match,478,253,250,3,1,0,0,0,139,44,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:1175,K25,1175,6000,באקה אלגרביה,27.1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,6000,באקה אל-גרביה,,direct_address_geocode_needed,automatic_code_match,485,226,223,3,0,0,0,0,99,62,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,1,0,0,0,45,3,0,0,1,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:1176,K25,1176,6000,באקה אלגרביה,27.2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,6000,באקה אל-גרביה,,direct_address_geocode_needed,automatic_code_match,485,223,221,2,2,1,0,0,87,46,0,0,0,0,0,0,0,0,0,0,5,0,0,2,6,0,0,0,0,1,0,70,0,0,0,0,0,0,0,0,0,0,1,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:1177,K25,1177,6000,באקה אלגרביה,27.3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,6000,באקה אל-גרביה,,direct_address_geocode_needed,automatic_code_match,483,245,240,5,1,0,0,0,116,63,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,53,2,0,1,0,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:1178,K25,1178,6000,באקה אלגרביה,30.1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,6000,באקה אל-גרביה,,direct_address_geocode_needed,automatic_code_match,563,252,245,7,1,0,0,0,117,66,0,0,0,1,0,0,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:1179,K25,1179,6000,באקה אלגרביה,30.2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,6000,באקה אל-גרביה,,direct_address_geocode_needed,automatic_code_match,563,238,228,10,0,0,0,0,105,53,0,0,0,0,0,0,0,0,0,0,8,1,0,1,4,0,0,0,0,1,0,54,0,0,0,0,0,0,0,1,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:1180,K25,1180,6000,באקה אלגרביה,30.3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,6000,באקה אל-גרביה,,direct_address_geocode_needed,automatic_code_match,563,237,232,5,0,0,0,0,111,44,0,0,0,0,1,0,0,1,0,0,6,0,0,3,1,0,0,0,0,0,0,61,0,0,0,2,1,0,0,1,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:1181,K25,1181,6000,באקה אלגרביה,30.4,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,6000,באקה אל-גרביה,,direct_address_geocode_needed,automatic_code_match,563,258,252,6,1,0,0,0,162,51,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:1182,K25,1182,6000,באקה אלגרביה,30.5,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,6000,באקה אל-גרביה,,direct_address_geocode_needed,automatic_code_match,560,258,257,1,0,0,0,1,148,40,0,0,0,0,0,0,0,0,0,0,2,0,0,2,6,0,0,0,0,0,0,56,0,0,0,1,0,0,0,0,0,0,1,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:1563,K25,1563,480,בית גן,3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,480,בית ג'ן,,direct_address_geocode_needed,automatic_code_match,629,320,317,3,6,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,23,0,31,20,213,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:1564,K25,1564,480,בית גן,5,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,480,בית ג'ן,,direct_address_geocode_needed,automatic_code_match,579,285,283,2,8,0,0,0,2,4,1,0,0,0,0,2,0,0,0,0,28,0,16,16,193,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,1,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:1565,K25,1565,480,בית גן,6.1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,480,בית ג'ן,,direct_address_geocode_needed,automatic_code_match,686,336,332,4,12,0,1,0,2,8,0,0,0,0,0,0,0,0,0,0,49,0,27,18,204,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,3,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:1566,K25,1566,480,בית גן,6.2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,480,בית ג'ן,,direct_address_geocode_needed,automatic_code_match,686,388,387,1,15,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,77,0,28,31,219,1,0,1,0,1,0,2,9,0,0,0,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:1567,K25,1567,480,בית גן,8.1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,480,בית ג'ן,,direct_address_geocode_needed,automatic_code_match,506,265,263,2,18,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,0,21,18,183,0,0,0,0,0,0,2,8,0,1,0,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:1568,K25,1568,480,בית גן,8.2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,480,בית ג'ן,,direct_address_geocode_needed,automatic_code_match,506,253,249,4,13,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,10,0,20,13,171,0,0,0,0,0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:1569,K25,1569,480,בית גן,8.3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,480,בית ג'ן,,direct_address_geocode_needed,automatic_code_match,505,299,298,1,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,21,0,13,12,231,0,0,0,0,0,0,1,5,0,0,0,2,0,0,0,1,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:1570,K25,1570,480,בית גן,9.1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,480,בית ג'ן,,direct_address_geocode_needed,automatic_code_match,504,260,260,0,15,0,1,0,4,3,0,0,0,0,0,6,0,0,0,0,19,0,23,24,153,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,2,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:1571,K25,1571,480,בית גן,9.2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,480,בית ג'ן,,direct_address_geocode_needed,automatic_code_match,504,269,267,2,22,1,0,0,0,3,0,0,0,1,1,0,0,0,0,0,22,0,27,12,168,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:1572,K25,1572,480,בית גן,9.3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,480,בית ג'ן,,direct_address_geocode_needed,automatic_code_match,503,268,261,7,6,0,0,0,0,6,1,0,0,0,5,1,0,0,0,0,35,0,36,10,144,0,0,0,1,0,0,3,12,0,1,0,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:1573,K25,1573,480,בית גן,10.1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,480,בית ג'ן,,direct_address_geocode_needed,automatic_code_match,510,287,286,1,7,0,2,0,1,3,0,0,0,0,1,6,0,0,0,0,26,0,11,18,191,0,0,0,2,0,0,3,13,0,1,0,0,0,0,1,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:1574,K25,1574,480,בית גן,10.2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,480,בית ג'ן,,direct_address_geocode_needed,automatic_code_match,510,289,288,1,8,0,1,0,3,8,0,0,0,0,3,12,0,0,0,0,45,0,52,26,121,0,0,0,0,0,0,4,3,0,0,0,0,0,0,1,0,0,1,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:1575,K25,1575,480,בית גן,10.3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,480,בית ג'ן,,direct_address_geocode_needed,automatic_code_match,508,254,254,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,0,34,13,139,0,0,0,0,0,0,2,21,0,0,0,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:1576,K25,1576,480,בית גן,11.1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,480,בית ג'ן,,direct_address_geocode_needed,automatic_code_match,681,355,354,1,21,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,28,0,38,24,223,0,0,0,0,0,0,4,9,0,0,0,0,0,0,1,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:1577,K25,1577,480,בית גן,11.2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,480,בית ג'ן,,direct_address_geocode_needed,automatic_code_match,681,360,359,1,87,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,30,0,20,8,173,0,0,0,0,0,0,3,30,0,0,0,0,0,0,0,0,0,1,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:1578,K25,1578,480,בית גן,11.3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,480,בית ג'ן,,direct_address_geocode_needed,automatic_code_match,679,379,374,5,23,0,0,0,8,5,0,0,0,0,1,1,0,0,0,0,25,0,17,12,250,0,0,0,0,0,0,7,23,0,0,0,0,0,1,1,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:2367,K25,2367,1292,גדיידהמכר,4.1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,1292,ג'דיידה-מכר,,direct_address_geocode_needed,automatic_code_match,611,311,308,3,1,0,0,1,59,153,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,89,0,0,0,1,0,0,0,0,1,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:2368,K25,2368,1292,גדיידהמכר,4.2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,1292,ג'דיידה-מכר,,direct_address_geocode_needed,automatic_code_match,611,344,338,6,1,1,0,0,101,169,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,60,1,0,0,0,0,0,1,0,1,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:2369,K25,2369,1292,גדיידהמכר,4.3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,1292,ג'דיידה-מכר,,direct_address_geocode_needed,automatic_code_match,611,328,327,1,0,0,0,0,87,185,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,49,0,1,0,0,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:2370,K25,2370,1292,גדיידהמכר,4.4,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,1292,ג'דיידה-מכר,,direct_address_geocode_needed,automatic_code_match,611,336,332,4,0,0,1,0,70,195,0,0,0,0,0,0,1,0,1,1,0,0,1,0,2,0,0,0,1,0,0,56,0,1,0,1,0,0,0,0,0,0,1,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:2371,K25,2371,1292,גדיידהמכר,4.5,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,1292,ג'דיידה-מכר,,direct_address_geocode_needed,automatic_code_match,611,332,331,1,1,0,0,0,126,130,0,0,2,0,1,0,0,0,0,0,0,0,0,2,5,0,0,1,0,0,0,62,0,0,0,0,0,0,1,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:2372,K25,2372,1292,גדיידהמכר,6.1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,1292,ג'דיידה-מכר,,direct_address_geocode_needed,automatic_code_match,699,395,394,1,0,1,0,0,124,158,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,1,0,0,0,1,85,7,0,0,0,0,1,1,0,0,0,4,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:2373,K25,2373,1292,גדיידהמכר,6.2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,1292,ג'דיידה-מכר,,direct_address_geocode_needed,automatic_code_match,699,397,394,3,1,0,0,0,179,135,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,64,1,0,0,1,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:2374,K25,2374,1292,גדיידהמכר,6.3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,1292,ג'דיידה-מכר,,direct_address_geocode_needed,automatic_code_match,699,397,395,2,3,1,0,0,159,144,0,0,0,0,1,0,0,0,0,1,0,0,0,5,3,0,0,0,0,0,0,73,1,0,1,3,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:2375,K25,2375,1292,גדיידהמכר,6.4,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,1292,ג'דיידה-מכר,,direct_address_geocode_needed,automatic_code_match,696,315,312,3,2,0,0,0,107,123,1,0,0,0,1,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,69,0,0,1,0,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:2376,K25,2376,1292,גדיידהמכר,8,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,1292,ג'דיידה-מכר,,direct_address_geocode_needed,automatic_code_match,620,313,312,1,0,1,0,1,121,103,0,0,0,0,0,0,0,0,0,0,4,0,0,1,2,0,0,0,0,1,0,73,2,0,1,0,1,0,0,0,1,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:2377,K25,2377,1292,גדיידהמכר,9,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,1292,ג'דיידה-מכר,,direct_address_geocode_needed,automatic_code_match,615,319,311,8,0,1,0,0,101,115,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,79,2,0,1,1,0,0,1,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
