source_row_uid,election,source_row_id,source_locality_code,source_locality_name,source_kalpi,geography_assignment_status,geography_type,geography_id,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,custom_geography_id,final_assignment_method,final_assignment_source,eligible_voters,actual_voters,valid_votes,invalid_votes,אמת,ב,ג,ודעם,ז,זץ,ט,י,יז,ינ,יף,יק,יר,כ,כך,כן,ל,מחל,מרצ,נ,ני,נר,עם,פה,ףז,צי,צכ,צף,ץ,ק,קי,קך,קץ,ר,רנ,רף,רק,שס,ת,unresolved_reason
K24:2049,K24,2049,481,מגאר,8.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,481,מגאר,,historical_stat_area_pending,automatic_code_match,491,281,278,3,10,0,1,137,0,1,0,0,1,0,0,0,0,0,0,0,10,19,7,0,0,0,72,7,0,0,0,0,0,0,0,0,0,1,0,0,0,3,9,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2050,K24,2050,481,מגאר,8.3,no_direct_historical_assignment,statistical_area_pending,,,,,,,481,מגאר,,historical_stat_area_pending,automatic_code_match,490,232,228,4,6,8,0,64,1,0,1,0,3,1,0,0,0,0,0,1,61,21,4,0,0,0,28,10,0,0,1,1,0,0,0,0,0,1,0,0,0,8,8,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2051,K24,2051,481,מגאר,9.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,481,מגאר,,historical_stat_area_pending,automatic_code_match,479,196,195,1,5,9,0,62,0,0,0,0,0,0,0,0,0,0,0,5,60,11,12,0,0,0,4,7,0,0,0,0,0,0,0,0,0,1,0,0,0,11,8,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2052,K24,2052,481,מגאר,9.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,481,מגאר,,historical_stat_area_pending,automatic_code_match,479,187,184,3,1,12,0,45,0,0,0,0,1,0,0,0,0,0,0,4,55,20,10,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2053,K24,2053,481,מגאר,9.3,no_direct_historical_assignment,statistical_area_pending,,,,,,,481,מגאר,,historical_stat_area_pending,automatic_code_match,477,218,212,6,7,9,0,36,0,0,1,0,0,0,0,0,0,0,0,6,19,16,11,0,0,0,57,12,0,0,0,0,1,2,0,0,0,0,0,0,0,15,20,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2054,K24,2054,481,מגאר,10,no_direct_historical_assignment,statistical_area_pending,,,,,,,481,מגאר,,historical_stat_area_pending,automatic_code_match,647,293,290,3,3,13,0,43,0,0,0,0,2,0,0,0,1,0,0,12,37,17,13,0,0,1,89,5,0,0,0,0,0,0,0,0,1,0,0,0,0,26,27,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2055,K24,2055,481,מגאר,11,no_direct_historical_assignment,statistical_area_pending,,,,,,,481,מגאר,,historical_stat_area_pending,automatic_code_match,560,248,245,3,4,9,0,29,0,0,0,0,1,0,0,0,0,0,0,9,35,13,18,0,0,0,76,10,0,0,0,1,0,0,0,0,0,0,0,0,0,22,18,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2056,K24,2056,481,מגאר,15.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,481,מגאר,,historical_stat_area_pending,automatic_code_match,505,234,229,5,6,1,0,82,0,0,0,0,0,0,0,0,1,0,0,2,18,10,4,0,0,0,86,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2057,K24,2057,481,מגאר,15.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,481,מגאר,,historical_stat_area_pending,automatic_code_match,505,184,183,1,1,3,0,29,0,0,0,0,0,0,0,0,0,0,1,7,23,21,8,0,0,0,62,8,0,0,0,0,0,0,0,0,1,0,0,0,0,13,6,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2058,K24,2058,481,מגאר,15.3,no_direct_historical_assignment,statistical_area_pending,,,,,,,481,מגאר,,historical_stat_area_pending,automatic_code_match,504,247,244,3,0,1,0,59,0,0,0,0,0,0,0,0,0,0,0,9,16,12,11,0,0,0,109,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2059,K24,2059,481,מגאר,19.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,481,מגאר,,historical_stat_area_pending,automatic_code_match,486,216,213,3,2,6,0,41,0,0,0,0,0,0,0,0,0,0,0,4,45,15,2,0,0,0,63,8,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2060,K24,2060,481,מגאר,19.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,481,מגאר,,historical_stat_area_pending,automatic_code_match,486,217,216,1,10,4,0,84,0,0,0,0,0,0,0,0,0,0,0,4,25,29,22,0,0,0,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2061,K24,2061,481,מגאר,19.3,no_direct_historical_assignment,statistical_area_pending,,,,,,,481,מגאר,,historical_stat_area_pending,automatic_code_match,486,318,314,4,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,1,18,8,0,0,0,177,5,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2062,K24,2062,481,מגאר,20.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,481,מגאר,,historical_stat_area_pending,automatic_code_match,489,218,217,1,6,4,0,47,0,0,0,0,0,0,0,0,0,0,0,10,19,17,8,0,0,0,64,20,0,0,0,0,0,0,0,0,0,1,0,0,0,6,15,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2063,K24,2063,481,מגאר,20.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,481,מגאר,,historical_stat_area_pending,automatic_code_match,489,208,207,1,4,10,0,28,0,0,0,0,0,0,0,0,0,0,2,5,36,11,12,0,0,0,66,13,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2064,K24,2064,481,מגאר,20.3,no_direct_historical_assignment,statistical_area_pending,,,,,,,481,מגאר,,historical_stat_area_pending,automatic_code_match,487,223,221,2,2,7,0,107,0,0,0,0,0,0,0,0,0,0,0,8,16,16,10,0,0,0,23,18,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2065,K24,2065,481,מגאר,22.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,481,מגאר,,historical_stat_area_pending,automatic_code_match,545,210,209,1,5,5,0,60,0,0,0,0,0,0,0,0,0,0,0,7,23,19,14,0,0,0,41,15,0,0,0,1,1,0,0,0,0,0,0,0,0,7,11,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2066,K24,2066,481,מגאר,22.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,481,מגאר,,historical_stat_area_pending,automatic_code_match,545,240,237,3,1,7,0,70,1,0,0,0,0,0,0,0,0,0,0,3,12,11,12,0,0,0,108,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2067,K24,2067,481,מגאר,22.3,no_direct_historical_assignment,statistical_area_pending,,,,,,,481,מגאר,,historical_stat_area_pending,automatic_code_match,545,154,153,1,9,9,3,45,0,0,0,0,0,0,0,0,0,0,0,5,21,19,9,0,0,0,5,10,0,0,0,0,0,0,0,0,0,1,0,0,0,4,13,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2068,K24,2068,481,מגאר,22.4,no_direct_historical_assignment,statistical_area_pending,,,,,,,481,מגאר,,historical_stat_area_pending,automatic_code_match,543,223,221,2,11,5,0,42,0,0,0,0,1,0,0,0,0,0,0,2,30,33,10,1,0,0,59,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2069,K24,2069,481,מגאר,23,no_direct_historical_assignment,statistical_area_pending,,,,,,,481,מגאר,,historical_stat_area_pending,automatic_code_match,526,195,192,3,8,7,0,34,0,0,0,0,0,0,0,0,0,0,1,7,20,16,9,0,2,0,50,11,0,0,0,1,0,0,0,0,0,0,0,0,0,14,12,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2070,K24,2070,481,מגאר,24.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,481,מגאר,,historical_stat_area_pending,automatic_code_match,521,242,242,0,5,6,0,81,0,0,0,0,1,0,0,0,0,0,0,2,13,12,12,0,0,0,86,9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,13,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2071,K24,2071,481,מגאר,24.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,481,מגאר,,historical_stat_area_pending,automatic_code_match,521,195,192,3,5,9,0,30,0,0,0,0,0,0,0,0,0,0,0,3,20,23,4,0,0,0,63,11,0,0,1,0,0,0,0,0,0,0,0,0,0,13,10,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2072,K24,2072,481,מגאר,24.3,no_direct_historical_assignment,statistical_area_pending,,,,,,,481,מגאר,,historical_stat_area_pending,automatic_code_match,521,239,237,2,5,4,0,23,0,0,1,0,1,0,0,0,0,0,0,6,39,26,8,0,0,0,82,10,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2073,K24,2073,481,מגאר,24.4,no_direct_historical_assignment,statistical_area_pending,,,,,,,481,מגאר,,historical_stat_area_pending,automatic_code_match,521,245,240,5,7,1,0,105,0,0,0,0,0,0,0,0,0,0,1,3,39,39,7,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2074,K24,2074,481,מגאר,24.5,no_direct_historical_assignment,statistical_area_pending,,,,,,,481,מגאר,,historical_stat_area_pending,automatic_code_match,521,207,203,4,6,7,0,60,0,0,0,0,0,1,0,0,0,0,0,11,30,21,5,0,0,0,41,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2136,K24,2136,1416,מחנה יוכבד,1,special_non_geographic,special_non_geographic,special:envelope_votes,,,,,,,special:envelope_votes,special:envelope_votes,special_non_geographic,reviewed_crosswalk,125,57,57,0,5,5,0,0,0,0,3,0,1,0,0,0,0,0,0,6,2,13,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Non-geographic row is counted but not mapped
K24:2273,K24,2273,7700,עפולה,990.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,7700,עפולה,,historical_stat_area_pending,automatic_code_match,543,337,336,1,10,14,0,0,0,0,15,0,0,0,0,0,0,0,0,22,10,185,4,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,29,21,Central ballot 990 serves locality-registered voters without a supported area-level allocation; this multi-area locality cannot be reduced to one statistical area
K24:2274,K24,2274,7700,עפולה,990.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,7700,עפולה,,historical_stat_area_pending,automatic_code_match,543,359,357,2,14,18,1,0,0,0,10,0,6,0,1,0,0,0,0,14,17,196,11,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,1,0,0,17,17,Central ballot 990 serves locality-registered voters without a supported area-level allocation; this multi-area locality cannot be reduced to one statistical area
K24:2275,K24,2275,7700,עפולה,990.3,no_direct_historical_assignment,statistical_area_pending,,,,,,,7700,עפולה,,historical_stat_area_pending,automatic_code_match,543,366,364,2,7,26,0,0,0,0,10,0,4,0,0,0,0,1,0,24,17,185,2,0,0,0,0,46,0,0,0,0,0,0,0,0,0,3,0,0,0,16,23,Central ballot 990 serves locality-registered voters without a supported area-level allocation; this multi-area locality cannot be reduced to one statistical area
K24:2276,K24,2276,7700,עפולה,990.4,no_direct_historical_assignment,statistical_area_pending,,,,,,,7700,עפולה,,historical_stat_area_pending,automatic_code_match,543,344,341,3,9,24,1,0,0,0,12,0,3,0,0,1,0,0,0,22,14,168,5,0,0,0,0,39,0,0,0,0,0,0,0,0,0,3,1,0,0,23,16,Central ballot 990 serves locality-registered voters without a supported area-level allocation; this multi-area locality cannot be reduced to one statistical area
K24:2277,K24,2277,7700,עפולה,990.5,no_direct_historical_assignment,statistical_area_pending,,,,,,,7700,עפולה,,historical_stat_area_pending,automatic_code_match,543,340,340,0,10,20,1,1,0,0,15,0,1,0,0,0,0,0,0,22,23,180,4,0,0,0,0,26,0,0,0,0,0,0,0,0,0,2,0,0,0,21,14,Central ballot 990 serves locality-registered voters without a supported area-level allocation; this multi-area locality cannot be reduced to one statistical area
K24:2278,K24,2278,7700,עפולה,990.6,no_direct_historical_assignment,statistical_area_pending,,,,,,,7700,עפולה,,historical_stat_area_pending,automatic_code_match,540,327,326,1,10,23,2,0,0,0,5,1,1,0,0,0,0,0,0,31,26,140,7,0,0,0,0,58,0,0,0,0,0,0,0,0,0,1,0,0,0,5,16,Central ballot 990 serves locality-registered voters without a supported area-level allocation; this multi-area locality cannot be reduced to one statistical area
K24:2318,K24,2318,637,ערערה,9,no_direct_historical_assignment,statistical_area_pending,,,,,,,637,ערערה,,historical_stat_area_pending,automatic_code_match,622,276,275,1,1,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2319,K24,2319,637,ערערה,11.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,637,ערערה,,historical_stat_area_pending,automatic_code_match,358,138,138,0,0,0,0,71,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0,0,1,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2320,K24,2320,637,ערערה,11.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,637,ערערה,,historical_stat_area_pending,automatic_code_match,358,132,128,4,1,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2321,K24,2321,637,ערערה,13.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,637,ערערה,,historical_stat_area_pending,automatic_code_match,503,205,204,1,2,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2322,K24,2322,637,ערערה,13.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,637,ערערה,,historical_stat_area_pending,automatic_code_match,503,219,216,3,2,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2323,K24,2323,637,ערערה,13.3,no_direct_historical_assignment,statistical_area_pending,,,,,,,637,ערערה,,historical_stat_area_pending,automatic_code_match,503,209,208,1,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,83,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2324,K24,2324,637,ערערה,13.4,no_direct_historical_assignment,statistical_area_pending,,,,,,,637,ערערה,,historical_stat_area_pending,automatic_code_match,502,179,178,1,2,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2325,K24,2325,637,ערערה,14.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,637,ערערה,,historical_stat_area_pending,automatic_code_match,457,176,176,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,1,0,6,4,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2326,K24,2326,637,ערערה,14.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,637,ערערה,,historical_stat_area_pending,automatic_code_match,457,114,114,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,50,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2327,K24,2327,637,ערערה,14.3,no_direct_historical_assignment,statistical_area_pending,,,,,,,637,ערערה,,historical_stat_area_pending,automatic_code_match,456,145,144,1,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2328,K24,2328,637,ערערה,16.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,637,ערערה,,historical_stat_area_pending,automatic_code_match,508,171,166,5,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,40,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2329,K24,2329,637,ערערה,16.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,637,ערערה,,historical_stat_area_pending,automatic_code_match,508,225,220,5,4,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,30,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2330,K24,2330,637,ערערה,16.3,no_direct_historical_assignment,statistical_area_pending,,,,,,,637,ערערה,,historical_stat_area_pending,automatic_code_match,508,203,197,6,1,0,0,150,0,0,0,0,1,1,0,0,0,0,0,0,0,3,11,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2331,K24,2331,637,ערערה,16.4,no_direct_historical_assignment,statistical_area_pending,,,,,,,637,ערערה,,historical_stat_area_pending,automatic_code_match,508,182,179,3,1,0,0,130,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2332,K24,2332,637,ערערה,19.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,637,ערערה,,historical_stat_area_pending,automatic_code_match,546,217,211,6,0,0,0,127,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2333,K24,2333,637,ערערה,19.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,637,ערערה,,historical_stat_area_pending,automatic_code_match,546,217,215,2,0,0,0,118,0,0,0,0,1,0,0,0,0,0,0,1,0,1,7,0,0,0,81,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2334,K24,2334,637,ערערה,19.3,no_direct_historical_assignment,statistical_area_pending,,,,,,,637,ערערה,,historical_stat_area_pending,automatic_code_match,546,258,255,3,6,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,92,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2335,K24,2335,637,ערערה,19.4,no_direct_historical_assignment,statistical_area_pending,,,,,,,637,ערערה,,historical_stat_area_pending,automatic_code_match,546,181,174,7,0,0,0,125,0,0,0,0,0,3,0,0,0,0,0,0,0,3,2,0,0,1,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2336,K24,2336,637,ערערה,19.5,no_direct_historical_assignment,statistical_area_pending,,,,,,,637,ערערה,,historical_stat_area_pending,automatic_code_match,542,190,188,2,1,0,0,114,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2337,K24,2337,637,ערערה,20.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,637,ערערה,,historical_stat_area_pending,automatic_code_match,603,256,252,4,0,0,0,137,0,0,0,0,7,0,0,0,0,0,0,0,0,1,15,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2338,K24,2338,637,ערערה,20.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,637,ערערה,,historical_stat_area_pending,automatic_code_match,603,250,249,1,2,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,1,98,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:2339,K24,2339,637,ערערה,20.3,no_direct_historical_assignment,statistical_area_pending,,,,,,,637,ערערה,,historical_stat_area_pending,automatic_code_match,603,248,245,3,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
